started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:22:13.276501+00:00,GET,/,Root redirect,200,627.9362000059336,30789,
2026-06-04T11:22:13.852363+00:00,GET,/login,Login page,200,257.903100020485,30789,
2026-06-04T11:22:13.960900+00:00,GET,/static/styles.css,Main stylesheet,200,363.49089999566786,18140,
2026-06-04T11:22:14.069871+00:00,GET,/static/styles.css,Main stylesheet,200,272.58489999803714,18140,
2026-06-04T11:22:14.069871+00:00,GET,/static/styles.css,Main stylesheet,200,299.17220000061207,18140,
2026-06-04T11:22:14.207918+00:00,GET,/register,Register page,200,301.9645999884233,39583,
2026-06-04T11:22:13.960900+00:00,GET,/,Root redirect,200,571.4372000074945,30789,
2026-06-04T11:22:14.270210+00:00,GET,/static/styles.css,Main stylesheet,200,284.84119998756796,18140,
2026-06-04T11:22:14.305211+00:00,GET,/static/styles.css,Main stylesheet,200,299.01740001514554,18140,
2026-06-04T11:22:14.270210+00:00,GET,/login,Login page,200,337.68989998498,30789,
